#movie_id num_critic_for_reviews duration director_facebook_likes actor_3_facebook_likes actor_1_facebook_likes gross num_voted_users cast_total_facebook_likes num_user_for_reviews budget title_year actor_2_facebook_likes imdb_score movie_facebook_likes
3403 163.0 101.0 16.0 472.0 943.0 6350058.0 106098 2786 150.0 8000000.0 2010.0 769.0 7.2 20000.0
3406 23.0 106.0 23.0 200.0 1000.0 532190.0 5673 1610 37.0 8000000.0 1997.0 273.0 6.8 0.0
3409 283.0 104.0 109.0 7.0 480.0 16168741.0 99430 517 182.0 8000000.0 2013.0 12.0 7.4 43000.0
3410 74.0 108.0 12.0 710.0 2000.0 568695.0 16617 3921 110.0 8000000.0 2005.0 844.0 6.5 412.0
3411 41.0 99.0 30.0 209.0 480.0 398420.0 5049 1234 48.0 8000000.0 2007.0 257.0 6.4 226.0
3413 66.0 109.0 200.0 1000.0 21000.0 336456.0 7116 41645 79.0 8000000.0 2003.0 18000.0 5.6 494.0
3416 32.0 99.0 387.0 399.0 8000.0 127144.0 5159 9608 27.0 8000000.0 2005.0 489.0 5.5 143.0
3418 79.0 95.0 3.0 448.0 905.0 108662.0 26849 3185 107.0 8000000.0 2008.0 513.0 6.0 3000.0
3420 26.0 107.0 53.0 463.0 954.0 53481.0 5557 2512 34.0 8000000.0 2006.0 551.0 6.4 294.0
3434 61.0 99.0 78.0 325.0 11000.0 106593296.0 72324 12619 134.0 7500000.0 1989.0 509.0 7.4 3000.0
3435 34.0 115.0 88.0 890.0 1000.0 43490057.0 5275 4737 30.0 7500000.0 1997.0 1000.0 6.9 508.0
3438 239.0 92.0 655.0 88.0 24000.0 24792061.0 191998 25092 323.0 6500000.0 2005.0 829.0 7.6 0.0
3439 252.0 94.0 0.0 658.0 1000.0 17544812.0 69989 4707 384.0 10000000.0 2007.0 683.0 5.4 0.0
3443 127.0 105.0 248.0 147.0 673.0 10460089.0 34098 1442 214.0 7500000.0 2002.0 466.0 7.2 1000.0
3445 35.0 97.0 18.0 742.0 834.0 4131640.0 5463 4091 20.0 7500000.0 2008.0 749.0 3.1 140.0
3446 6.0 118.0 0.0 249.0 373.0 3347439.0 833 1233 33.0 7500000.0 2004.0 266.0 6.9 31.0
3447 192.0 92.0 406.0 968.0 24000.0 10814185.0 37530 41867 106.0 8000000.0 2009.0 15000.0 6.2 0.0
3461 392.0 156.0 0.0 4000.0 24000.0 336530303.0 383071 46055 1902.0 258000000.0 2007.0 11000.0 6.2 0.0
3462 39.0 100.0 0.0 440.0 488.0 12610552.0 4682 2428 206.0 7500000.0 1999.0 488.0 3.5 129.0
3463 387.0 96.0 655.0 973.0 24000.0 143492840.0 414335 28817 881.0 7500000.0 2007.0 3000.0 7.5 10000.0
3466 208.0 175.0 0.0 3000.0 14000.0 134821952.0 1155770 28122 2238.0 6000000.0 1972.0 10000.0 9.2 43000.0
3467 51.0 95.0 213.0 92.0 225.0 94900000.0 35172 791 128.0 4000000.0 1983.0 174.0 6.1 0.0
3468 331.0 95.0 464.0 11000.0 23000.0 32391374.0 376600 54075 494.0 7500000.0 2009.0 17000.0 7.7 40000.0
3470 324.0 110.0 0.0 11000.0 17000.0 113709992.0 108843 46646 281.0 7000000.0 2012.0 15000.0 6.1 54000.0
3471 140.0 96.0 474.0 82.0 1000.0 32131483.0 25870 2212 369.0 11000000.0 2003.0 970.0 4.9 2000.0
3473 79.0 95.0 13.0 430.0 1000.0 34099640.0 16651 2515 149.0 5000000.0 2000.0 934.0 7.0 0.0
3475 52.0 112.0 70.0 826.0 1000.0 37295394.0 7973 5959 59.0 6600000.0 2011.0 912.0 5.7 0.0
3477 351.0 93.0 0.0 566.0 21000.0 31501218.0 84070 22745 526.0 7500000.0 2005.0 650.0 7.5 0.0
3479 93.0 104.0 0.0 4000.0 16000.0 25625110.0 138707 33758 202.0 7000000.0 1995.0 12000.0 7.2 0.0
3482 112.0 119.0 23.0 440.0 1000.0 25000000.0 39847 2951 242.0 9000000.0 1976.0 659.0 6.8 0.0
3484 35.0 96.0 22.0 794.0 1000.0 20257000.0 7569 5282 65.0 7000000.0 1988.0 841.0 5.2 978.0
3487 137.0 89.0 14.0 270.0 971.0 15818967.0 13913 2517 120.0 7000000.0 2014.0 479.0 4.0 0.0
3488 50.0 92.0 737.0 380.0 718.0 14891000.0 15088 2240 105.0 7000000.0 1996.0 524.0 6.8 824.0
3489 261.0 109.0 0.0 597.0 1000.0 16901126.0 76267 3544 687.0 7000000.0 2005.0 649.0 6.9 0.0
3491 180.0 103.0 44.0 190.0 637.0 17474107.0 56605 1342 89.0 7000000.0 2015.0 256.0 7.3 23000.0
3492 28.0 95.0 48.0 826.0 1000.0 14003141.0 4598 4837 29.0 7000000.0 1999.0 865.0 6.1 375.0
3494 202.0 105.0 0.0 303.0 1000.0 12583510.0 60709 2444 922.0 7000000.0 2003.0 340.0 6.0 0.0
3496 341.0 106.0 1000.0 98.0 816.0 9190525.0 102125 1120 324.0 7000000.0 2009.0 105.0 7.0 10000.0
3497 160.0 100.0 11.0 970.0 13000.0 9176553.0 19147 19330 97.0 7500000.0 2009.0 3000.0 7.1 0.0
3498 31.0 103.0 49.0 304.0 687.0 9094451.0 11668 1990 79.0 7000000.0 1989.0 554.0 6.2 0.0
3499 71.0 116.0 107.0 658.0 893.0 14612840.0 11191 3110 37.0 7000000.0 2014.0 664.0 6.9 0.0
3500 281.0 99.0 192.0 292.0 14000.0 9166863.0 83182 14816 247.0 7000000.0 2009.0 343.0 7.6 16000.0
3501 114.0 164.0 17000.0 159.0 883.0 8373585.0 39680 1934 308.0 7000000.0 1988.0 618.0 7.6 0.0
3502 72.0 96.0 30.0 407.0 761.0 7292175.0 7736 2018 100.0 7000000.0 1999.0 412.0 6.4 0.0
3505 25.0 93.0 70.0 442.0 692.0 5694308.0 13815 3128 46.0 7000000.0 2007.0 585.0 2.0 446.0
3508 27.0 113.0 7.0 35.0 11000.0 4720371.0 3203 11116 85.0 7000000.0 2001.0 43.0 6.5 650.0
3511 158.0 99.0 342.0 501.0 1000.0 2344847.0 18561 2158 119.0 7000000.0 2008.0 518.0 6.8 0.0
3512 223.0 91.0 157.0 224.0 490.0 7455447.0 29967 1136 126.0 7000000.0 2010.0 259.0 6.3 0.0
3513 25.0 100.0 0.0 359.0 655.0 2148212.0 781 1906 20.0 7000000.0 1999.0 476.0 6.3 157.0
3514 97.0 105.0 261.0 617.0 783.0 2062066.0 11387 2684 147.0 7000000.0 2002.0 658.0 6.6 357.0
3515 117.0 99.0 60.0 628.0 4000.0 1654367.0 18355 6526 106.0 7000000.0 2006.0 787.0 6.4 3000.0
3518 34.0 99.0 2.0 455.0 1000.0 1889522.0 1119 2589 12.0 7000000.0 2009.0 690.0 6.5 797.0
3520 161.0 125.0 127.0 798.0 6000.0 1110286.0 9727 8876 65.0 4825000.0 2009.0 941.0 7.2 0.0
3523 301.0 97.0 0.0 106.0 227.0 1768416.0 35848 684 198.0 7000000.0 2010.0 218.0 6.3 0.0
3525 12.0 95.0 43.0 611.0 1000.0 306715.0 5143 5213 62.0 10000000.0 1998.0 788.0 2.3 724.0
3526 134.0 106.0 58.0 973.0 23000.0 382946.0 43965 44969 99.0 7000000.0 2010.0 20000.0 7.1 19000.0
3530 133.0 103.0 6.0 935.0 7000.0 532988.0 5863 9660 25.0 7000000.0 2015.0 1000.0 6.5 0.0
3531 104.0 108.0 30.0 281.0 474.0 453079.0 4124 2029 29.0 7000000.0 2010.0 403.0 5.9 916.0
3533 27.0 118.0 0.0 410.0 26000.0 46451.0 7663 27756 38.0 7000000.0 2010.0 854.0 6.0 694.0
3540 38.0 115.0 16000.0 240.0 16000.0 41400000.0 39451 17209 138.0 6900000.0 1985.0 455.0 7.3 0.0
3542 152.0 102.0 0.0 787.0 14000.0 7993039.0 120036 18643 408.0 6900000.0 1993.0 1000.0 7.7 10000.0
3547 74.0 108.0 3.0 436.0 710.0 49526.0 16299 2119 129.0 6800000.0 2005.0 697.0 7.0 1000.0
3548 25.0 101.0 0.0 83.0 240.0 10696.0 10771 490 65.0 6800000.0 2003.0 83.0 6.4 413.0
3554 271.0 99.0 40.0 300.0 1000.0 84263837.0 81699 2323 291.0 6500000.0 2014.0 421.0 5.4 45000.0
3556 64.0 112.0 309.0 15.0 27.0 57504069.0 94139 106 183.0 6000000.0 1991.0 26.0 7.8 0.0
3557 18.0 108.0 7.0 51.0 699.0 54215416.0 21409 936 63.0 6500000.0 1987.0 63.0 6.8 0.0
3559 121.0 104.0 0.0 517.0 754.0 31899000.0 23986 2442 201.0 6500000.0 1980.0 567.0 7.1 0.0
3560 14.0 108.0 208.0 689.0 876.0 24103594.0 6384 4840 54.0 6500000.0 1993.0 827.0 6.2 391.0
3561 137.0 102.0 218.0 376.0 900.0 16842303.0 59474 2475 418.0 6500000.0 1999.0 563.0 7.3 0.0
3562 111.0 88.0 132.0 180.0 435.0 13367101.0 19715 1140 166.0 6500000.0 2006.0 230.0 5.9 515.0
3564 97.0 91.0 38.0 91.0 730.0 10149779.0 8294 1405 160.0 6500000.0 1999.0 461.0 3.6 342.0
3568 4.0 100.0 0.0 266.0 1000.0 2024854.0 564 1942 21.0 6500000.0 2005.0 373.0 6.6 19.0
3570 84.0 97.0 15.0 874.0 18000.0 1029017.0 12049 21107 135.0 6500000.0 2004.0 986.0 6.8 1000.0
3572 217.0 105.0 38.0 706.0 12000.0 66637.0 29608 14462 92.0 6500000.0 2009.0 712.0 7.2 0.0
3580 93.0 123.0 0.0 781.0 1000.0 2122561.0 99033 3254 434.0 6000000.0 1995.0 898.0 7.2 0.0
3581 124.0 110.0 116.0 898.0 1000.0 181360000.0 170027 5127 350.0 6000000.0 1978.0 944.0 7.2 13000.0
3583 288.0 122.0 909.0 282.0 503.0 119078393.0 113152 1448 1416.0 6000000.0 2004.0 328.0 7.5 0.0
3584 130.0 110.0 131.0 399.0 640.0 102308900.0 152089 2169 309.0 6000000.0 1969.0 566.0 8.1 0.0
3585 145.0 139.0 55.0 266.0 382.0 102300000.0 107408 2045 259.0 6000000.0 1964.0 279.0 7.8 0.0
3586 62.0 124.0 0.0 535.0 2000.0 54800000.0 35130 5122 283.0 6000000.0 1980.0 553.0 7.8 0.0
3587 188.0 120.0 153.0 447.0 1000.0 24004159.0 68722 3175 191.0 110000000.0 2004.0 1000.0 5.8 0.0
3588 120.0 152.0 34.0 249.0 804.0 43650000.0 71919 1802 316.0 6000000.0 1961.0 271.0 7.6 0.0
3589 71.0 98.0 11000.0 484.0 13000.0 39800000.0 81599 14921 250.0 6000000.0 1980.0 573.0 7.4 0.0
3590 52.0 106.0 10.0 578.0 3000.0 27457409.0 3198 6419 43.0 6000000.0 2001.0 685.0 6.3 478.0
3591 18.0 106.0 44.0 328.0 865.0 25047631.0 6585 2724 50.0 6000000.0 1999.0 405.0 6.9 990.0
3592 162.0 106.0 0.0 574.0 18000.0 23272306.0 740918 20821 1182.0 6000000.0 1995.0 979.0 8.6 28000.0
3593 88.0 89.0 81.0 92.0 321.0 22168359.0 29659 584 227.0 8000000.0 1989.0 101.0 5.1 1000.0
3595 391.0 109.0 0.0 120.0 1000.0 26236603.0 251349 1582 547.0 6000000.0 2008.0 245.0 7.9 10000.0
3596 32.0 144.0 54.0 332.0 469.0 20400000.0 6304 2037 87.0 8000000.0 1946.0 436.0 6.9 403.0
3597 119.0 90.0 378.0 658.0 957.0 18621249.0 45859 4611 340.0 6000000.0 2000.0 925.0 7.5 0.0
3599 22.0 121.0 0.0 182.0 413.0 14545844.0 4756 1284 38.0 6500000.0 1988.0 282.0 5.8 624.0
3600 52.0 89.0 0.0 405.0 555.0 13235267.0 12339 1752 32.0 6000000.0 2007.0 484.0 2.9 256.0
3603 34.0 104.0 80.0 658.0 8000.0 12793213.0 18286 10430 73.0 6000000.0 1988.0 960.0 6.2 0.0
3606 25.0 98.0 38.0 360.0 1000.0 11797927.0 4582 3221 52.0 6000000.0 1995.0 475.0 6.1 985.0
3608 137.0 96.0 2.0 120.0 742.0 11642254.0 22929 1308 287.0 3000000.0 1989.0 256.0 5.2 926.0
3609 231.0 99.0 0.0 84.0 11000.0 9203192.0 45396 11328 136.0 5000000.0 2011.0 106.0 6.8 15000.0
3611 115.0 122.0 0.0 221.0 697.0 8596914.0 23023 1517 148.0 6000000.0 2000.0 394.0 7.0 0.0
3612 67.0 101.0 112.0 612.0 1000.0 6851636.0 13010 2697 182.0 6000000.0 1999.0 744.0 5.9 0.0
3613 216.0 102.0 49.0 10000.0 24000.0 11434867.0 59637 51355 130.0 6000000.0 2012.0 14000.0 7.1 21000.0
3614 133.0 84.0 4.0 546.0 8000.0 5895238.0 17169 10123 70.0 6000000.0 2012.0 806.0 5.5 9000.0
3615 149.0 104.0 20.0 130.0 3000.0 6670712.0 27301 3825 101.0 6000000.0 2009.0 591.0 7.4 0.0
3617 42.0 94.0 0.0 664.0 1000.0 4693919.0 11011 4484 78.0 6500000.0 2008.0 1000.0 4.6 422.0
3618 152.0 90.0 0.0 826.0 4000.0 4859475.0 116910 7103 520.0 6000000.0 1999.0 899.0 7.2 0.0
3620 76.0 90.0 138.0 263.0 373.0 4542775.0 18313 1831 73.0 6000000.0 2009.0 308.0 5.1 985.0
3621 149.0 106.0 0.0 379.0 17000.0 3588432.0 29341 18947 93.0 6000000.0 2014.0 1000.0 6.7 0.0
3624 108.0 95.0 263.0 179.0 263.0 3029081.0 26300 993 231.0 6000000.0 2001.0 261.0 7.8 0.0
3625 17.0 99.0 23.0 82.0 97.0 3273588.0 4195 382 50.0 6000000.0 1993.0 91.0 6.7 0.0
3627 129.0 99.0 53.0 491.0 4000.0 2207975.0 28855 8297 190.0 6000000.0 2003.0 3000.0 7.2 0.0
3628 84.0 95.0 8.0 15.0 244.0 2025238.0 9589 489 105.0 6000000.0 2001.0 230.0 5.8 289.0
3631 147.0 99.0 129.0 362.0 976.0 2077046.0 27266 2748 75.0 6000000.0 2008.0 617.0 7.0 0.0
3634 17.0 107.0 0.0 284.0 721.0 869325.0 2281 2000 16.0 6000000.0 1991.0 514.0 3.8 125.0
3635 16.0 90.0 11.0 316.0 767.0 399611.0 1245 2370 29.0 6000000.0 2010.0 529.0 5.7 0.0
3637 63.0 96.0 19.0 71.0 1000.0 115862.0 7394 2163 50.0 6000000.0 2009.0 943.0 6.7 0.0
3639 36.0 97.0 781.0 90.0 596.0 117560.0 2330 1081 29.0 6000000.0 2006.0 206.0 6.2 224.0
3642 26.0 85.0 0.0 499.0 11000.0 36497.0 7367 14599 37.0 6000000.0 2008.0 826.0 4.7 850.0
3647 162.0 95.0 24.0 874.0 16000.0 65804.0 32512 27575 86.0 12000000.0 2012.0 10000.0 6.3 0.0
3653 43.0 86.0 4.0 444.0 11000.0 20200.0 6797 12772 21.0 6000000.0 2014.0 485.0 5.8 0.0
3654 136.0 115.0 58.0 400.0 33000.0 31874869.0 43575 34605 302.0 50000000.0 2002.0 455.0 6.1 0.0
3663 68.0 141.0 407.0 501.0 688.0 3064356.0 3433 2584 81.0 5600000.0 2002.0 659.0 6.9 160.0
3664 25.0 95.0 17.0 255.0 592.0 7009668.0 8707 2000 36.0 5600000.0 2006.0 378.0 2.1 244.0
3668 119.0 129.0 131.0 417.0 1000.0 159600000.0 175607 2387 252.0 5500000.0 1973.0 559.0 8.3 0.0
3670 62.0 116.0 0.0 476.0 907.0 50382128.0 10472 2723 202.0 5500000.0 2005.0 637.0 5.6 0.0
3672 364.0 90.0 23000.0 694.0 23000.0 24475193.0 190494 44265 314.0 3000000.0 2013.0 19000.0 6.6 33000.0
3674 122.0 111.0 72.0 722.0 19000.0 6200756.0 96129 34106 488.0 7000000.0 2001.0 12000.0 7.4 5000.0
3679 91.0 104.0 10.0 93.0 715.0 1056102.0 18792 1315 153.0 5000000.0 2003.0 436.0 6.6 1000.0
3680 103.0 120.0 0.0 388.0 782.0 27545445.0 59524 2892 418.0 6500000.0 1989.0 652.0 7.9 0.0
3681 27.0 99.0 56.0 781.0 4000.0 56007.0 3754 6776 69.0 5500000.0 2001.0 902.0 4.9 113.0
3687 48.0 96.0 3.0 38.0 472.0 27445.0 3788 561 31.0 9000000.0 2011.0 39.0 5.3 1000.0
3688 65.0 96.0 136.0 139.0 4000.0 766487.0 15315 4883 117.0 5250000.0 2007.0 543.0 5.0 915.0
3696 318.0 106.0 0.0 482.0 852.0 83574831.0 109214 2975 269.0 5000000.0 2013.0 618.0 6.6 35000.0
3697 250.0 95.0 163.0 651.0 1000.0 87025093.0 188679 4134 864.0 4000000.0 2005.0 654.0 6.6 0.0
3698 411.0 104.0 16.0 82.0 14000.0 71897215.0 126893 14504 440.0 15000000.0 2016.0 338.0 7.3 33000.0
3699 106.0 87.0 79.0 218.0 608.0 64267897.0 67992 1770 327.0 5000000.0 2002.0 362.0 6.6 0.0
3700 159.0 81.0 26.0 300.0 2000.0 56536016.0 13523 3344 95.0 4900000.0 2016.0 509.0 6.9 0.0
3701 251.0 94.0 24.0 434.0 581.0 104007828.0 76828 2371 314.0 5000000.0 2011.0 438.0 5.8 24000.0
3702 183.0 89.0 10.0 704.0 852.0 50820940.0 31915 5056 159.0 5000000.0 2014.0 707.0 4.4 18000.0
3703 131.0 88.0 55.0 150.0 506.0 44793200.0 49820 1584 311.0 4500000.0 1987.0 449.0 6.6 0.0
3704 297.0 108.0 0.0 458.0 1000.0 43771291.0 79916 3215 279.0 5000000.0 2015.0 562.0 7.1 15000.0
3706 248.0 96.0 24.0 113.0 235.0 53884821.0 51204 799 247.0 5000000.0 2012.0 119.0 4.6 26000.0
3707 42.0 135.0 28.0 275.0 726.0 36000000.0 6359 1920 69.0 5000000.0 1953.0 422.0 6.8 0.0
3709 91.0 93.0 54.0 581.0 40000.0 34872293.0 30765 42002 252.0 8500000.0 1991.0 618.0 4.9 963.0
3710 185.0 109.0 260.0 592.0 9000.0 34468224.0 105568 11736 533.0 4500000.0 2003.0 844.0 7.3 0.0
3712 220.0 101.0 52.0 332.0 510.0 32453345.0 31791 2161 155.0 5000000.0 2014.0 358.0 5.0 10000.0
3714 471.0 117.0 212.0 896.0 11000.0 27296514.0 326494 17738 340.0 5000000.0 2013.0 3000.0 8.0 65000.0
3715 152.0 83.0 26.0 801.0 10000.0 25799043.0 28513 11771 126.0 3300000.0 2015.0 830.0 5.2 0.0
3716 274.0 113.0 22000.0 379.0 716.0 25530884.0 845580 1997 2067.0 9000000.0 2000.0 651.0 8.5 40000.0
3717 336.0 104.0 59.0 202.0 972.0 27689474.0 85688 2071 339.0 5000000.0 2013.0 407.0 6.5 23000.0
3718 174.0 97.0 0.0 657.0 1000.0 24138847.0 114797 2990 472.0 5000000.0 2006.0 898.0 7.4 0.0
3720 276.0 103.0 214.0 424.0 7000.0 21501098.0 115813 8375 216.0 5000000.0 2013.0 468.0 7.4 22000.0
3721 12.0 94.0 0.0 287.0 901.0 19281235.0 3571 2523 11.0 5000000.0 1991.0 413.0 5.1 232.0
3723 28.0 77.0 0.0 73.0 2000.0 19421271.0 2448 2908 18.0 5000000.0 1999.0 804.0 5.0 122.0
3724 95.0 134.0 3000.0 77.0 205.0 20733485.0 11622 428 157.0 5000000.0 1997.0 130.0 7.2 1000.0
3726 179.0 90.0 37.0 1000.0 11000.0 24809547.0 74875 15710 115.0 5000000.0 2011.0 3000.0 6.4 11000.0
3728 22.0 104.0 0.0 498.0 1000.0 23031390.0 4345 2868 26.0 4500000.0 1998.0 597.0 5.6 575.0
3729 92.0 95.0 596.0 697.0 1000.0 16017403.0 17333 3300 153.0 5000000.0 2001.0 835.0 6.2 0.0
3730 196.0 93.0 66.0 161.0 1000.0 21197315.0 49948 1410 211.0 5000000.0 2014.0 200.0 6.1 14000.0
3731 9.0 106.0 23.0 467.0 1000.0 17382982.0 5975 2840 33.0 5000000.0 2014.0 694.0 5.2 0.0
3732 31.0 109.0 148.0 426.0 2000.0 14821531.0 6915 3843 209.0 6000000.0 1997.0 434.0 7.3 599.0
3733 309.0 101.0 25.0 423.0 17000.0 18656400.0 86077 19673 195.0 5000000.0 2014.0 2000.0 7.5 45000.0
3736 129.0 100.0 6.0 65.0 935.0 14343976.0 22961 1327 291.0 5000000.0 1989.0 120.0 4.5 1000.0
3737 168.0 95.0 38.0 249.0 567.0 241437427.0 102071 1495 756.0 5000000.0 2002.0 312.0 6.6 5000.0
3738 444.0 94.0 520.0 192.0 11000.0 14123773.0 108683 12306 561.0 5000000.0 2012.0 892.0 5.3 25000.0
3739 123.0 93.0 13.0 141.0 742.0 15126948.0 20815 1227 335.0 5000000.0 1995.0 152.0 4.9 0.0
3742 74.0 82.0 7.0 664.0 1000.0 13350177.0 7904 4856 113.0 5000000.0 2008.0 984.0 3.8 562.0
3743 68.0 135.0 407.0 111.0 11000.0 13269963.0 23202 11400 173.0 5000000.0 1996.0 189.0 7.6 0.0
3744 144.0 88.0 27.0 101.0 742.0 17768000.0 29629 1136 374.0 5000000.0 1988.0 120.0 5.9 0.0
3745 96.0 89.0 17.0 85.0 690.0 12947763.0 10624 1160 125.0 5000000.0 1986.0 190.0 6.2 0.0
3746 42.0 110.0 272.0 551.0 801.0 14100000.0 14995 2943 87.0 5000000.0 1982.0 796.0 7.2 0.0
3747 29.0 107.0 8.0 268.0 926.0 12200000.0 7973 2383 65.0 5000000.0 1983.0 400.0 6.3 0.0
3748 228.0 86.0 17.0 205.0 520.0 17683670.0 47227 1520 323.0 5000000.0 2011.0 270.0 5.2 0.0
3749 195.0 91.0 19.0 260.0 968.0 12055108.0 61151 2528 134.0 8000000.0 2008.0 934.0 6.9 0.0
3750 203.0 103.0 66.0 13.0 155.0 27285953.0 48675 259 214.0 5000000.0 2015.0 78.0 6.8 16000.0
3753 59.0 92.0 89.0 355.0 729.0 11675178.0 9509 2848 53.0 5000000.0 2016.0 706.0 3.5 11000.0
3754 45.0 99.0 1000.0 409.0 849.0 10572742.0 2326 2269 21.0 8000000.0 2009.0 578.0 6.1 738.0
3756 12.0 96.0 23.0 503.0 927.0 9658370.0 1180 3552 9.0 5000000.0 2016.0 509.0 4.5 740.0
3757 29.0 82.0 99.0 44.0 93.0 9628751.0 5164 315 65.0 5000000.0 2000.0 45.0 5.9 207.0
3758 121.0 92.0 12.0 797.0 3000.0 8786715.0 40274 5668 324.0 5000000.0 2004.0 835.0 6.9 0.0
3761 56.0 90.0 23.0 560.0 847.0 6755271.0 7319 3004 131.0 5000000.0 2001.0 591.0 5.3 327.0
3763 59.0 150.0 3.0 448.0 859.0 6157157.0 21416 3942 198.0 5000000.0 1989.0 448.0 7.0 0.0
3765 60.0 91.0 84.0 572.0 1000.0 5480318.0 9427 2691 79.0 5000000.0 1998.0 778.0 6.6 462.0
3767 81.0 95.0 4000.0 334.0 4000.0 5308707.0 15053 5245 165.0 5000000.0 2001.0 585.0 6.4 393.0
3773 109.0 110.0 19.0 39.0 25000.0 4040588.0 12233 25676 89.0 5000000.0 2008.0 579.0 6.8 0.0
3776 12.0 121.0 35.0 473.0 4000.0 4700361.0 2047 6617 29.0 5000000.0 2015.0 849.0 4.6 0.0
3777 155.0 97.0 7.0 939.0 8000.0 2711210.0 40305 10517 86.0 5000000.0 2010.0 981.0 6.4 0.0
3778 81.0 116.0 52.0 102.0 624.0 1980338.0 12366 1209 151.0 5000000.0 1998.0 385.0 7.0 507.0
3780 19.0 103.0 261.0 145.0 722.0 1100000.0 3665 1201 39.0 5000000.0 1992.0 280.0 6.8 247.0
3781 163.0 112.0 52.0 688.0 10000.0 2445646.0 32382 12897 99.0 5000000.0 2014.0 963.0 7.0 13000.0
3782 248.0 91.0 263.0 192.0 967.0 2221809.0 40618 1582 144.0 5000000.0 2010.0 289.0 7.0 0.0
3783 39.0 98.0 13.0 600.0 3000.0 296665.0 12675 5185 158.0 5000000.0 2003.0 971.0 6.3 0.0
3784 322.0 95.0 57.0 233.0 727.0 3219029.0 28845 1836 125.0 5000000.0 2015.0 442.0 7.1 10000.0
3786 12.0 99.0 0.0 361.0 578.0 830210.0 1900 3382 56.0 5000000.0 2014.0 435.0 4.4 0.0
3787 83.0 91.0 0.0 65.0 387.0 1040879.0 54478 648 184.0 7000000.0 1996.0 96.0 7.1 0.0
3788 37.0 97.0 18000.0 977.0 10000.0 326308.0 6632 13718 69.0 5000000.0 1996.0 1000.0 6.1 225.0
3793 27.0 90.0 6.0 940.0 3000.0 124720.0 1560 4987 15.0 5000000.0 2008.0 1000.0 7.3 777.0
3795 31.0 90.0 204.0 697.0 1000.0 99147.0 1884 3207 28.0 2000000.0 1998.0 697.0 6.2 69.0
3797 371.0 94.0 0.0 99.0 432.0 65069140.0 65299 1010 455.0 5000000.0 2015.0 309.0 6.2 27000.0
3798 133.0 90.0 0.0 15.0 343.0 65087.0 8824 408 108.0 5000000.0 2007.0 29.0 6.2 559.0
3808 44.0 105.0 0.0 394.0 745.0 37440.0 12672 1986 60.0 5000000.0 2014.0 508.0 7.5 0.0
3821 104.0 148.0 0.0 263.0 3000.0 24475416.0 72443 3967 309.0 890000.0 1996.0 324.0 8.0 0.0
3823 303.0 93.0 0.0 581.0 1000.0 47277326.0 138814 2990 1516.0 4800000.0 2005.0 1000.0 5.9 0.0
3825 359.0 121.0 337.0 41.0 982.0 1729969.0 68211 1520 219.0 5000000.0 2011.0 463.0 7.4 14000.0
3826 130.0 118.0 7.0 339.0 968.0 1705139.0 4695 2545 69.0 4700000.0 1988.0 733.0 6.7 0.0
3829 159.0 101.0 365.0 14.0 237.0 8025872.0 19234 302 258.0 4700000.0 1986.0 28.0 5.5 0.0
3841 45.0 96.0 37.0 542.0 801.0 81200000.0 87739 3113 133.0 4500000.0 1984.0 760.0 6.7 0.0
3846 202.0 108.0 0.0 346.0 22000.0 13060843.0 149528 26050 454.0 15000000.0 2002.0 3000.0 7.7 0.0
3848 120.0 109.0 0.0 126.0 3000.0 3798532.0 41138 3668 208.0 4500000.0 1996.0 441.0 7.4 2000.0
3849 234.0 102.0 0.0 167.0 1000.0 3609278.0 573541 2235 1916.0 4500000.0 2000.0 1000.0 8.4 38000.0
3853 49.0 98.0 10.0 402.0 589.0 10429707.0 10483 2705 125.0 5000000.0 2014.0 416.0 5.4 0.0
3854 283.0 133.0 219.0 701.0 15000.0 727883.0 580999 17040 2110.0 4500000.0 2001.0 933.0 8.1 33000.0
3857 92.0 106.0 68.0 391.0 835.0 410241.0 32357 2110 199.0 2000000.0 2002.0 601.0 6.8 3000.0
3865 138.0 104.0 0.0 329.0 14000.0 108229.0 30836 15860 137.0 4500000.0 2009.0 1000.0 5.9 7000.0
3867 149.0 133.0 869.0 425.0 888.0 112000000.0 680041 2176 760.0 4400000.0 1975.0 721.0 8.7 32000.0
3872 29.0 103.0 249.0 261.0 2000.0 8691.0 4952 3089 32.0 4500000.0 2014.0 298.0 5.8 0.0
3879 256.0 111.0 456.0 394.0 20000.0 34964818.0 39975 21404 186.0 150000000.0 2015.0 559.0 5.8 24000.0
3886 274.0 90.0 0.0 231.0 648.0 101055.0 17478 1951 159.0 4000000.0 2009.0 529.0 5.0 0.0
3888 265.0 101.0 0.0 11.0 19000.0 44566004.0 321283 32015 1848.0 4000000.0 2003.0 13000.0 7.8 17000.0
3889 154.0 93.0 11000.0 629.0 11000.0 39200000.0 192940 12691 491.0 4000000.0 1977.0 636.0 8.1 0.0
3890 44.0 152.0 309.0 132.0 232.0 36000000.0 9456 825 107.0 4000000.0 1952.0 178.0 6.7 625.0
3892 153.0 112.0 395.0 80.0 13000.0 31252964.0 71495 13707 522.0 4000000.0 2001.0 595.0 7.1 0.0
3893 256.0 95.0 9.0 428.0 584.0 131175.0 30219 1885 200.0 8500000.0 2015.0 430.0 5.6 22000.0
3894 123.0 111.0 81.0 687.0 12000.0 31968347.0 93894 14823 286.0 3600000.0 1995.0 898.0 7.6 0.0
